SwisNo,UnitNo,SiteName,CountyID,County,Operator,Location,PlaceName,Zip,EnforAgent,Owner,Category,Activity,RegStatus,OpStatus,Latitude,Longitude,SiteID,UnitID
36-AA-0051,1,Colton Sanitary Landfill,36,San Bernardino,County of San Bernardino S.W. Mgt Div,850 Tropica Rancho Road,Colton                                  ,92324,County of San Bernardino                ,County of San Bernardino S.W. Mgt Div,Disposal                           ,Solid Waste Landfill,Permitted                          ,Inactive,34.04538,-117.3459,3350,3391
55-CR-0007,1,Columbia County Dump (Pioneer Park),55,Tuolumne,,23110 Parrotts Ferry Road,Columbia                                ,95327,County of Tuolumne,County Of Tuolumne                      ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.04121,-120.40917,5075,5159
15-CR-0090,1,Columbian Chemicals Co. Disposal Site,15,Kern,Columbian Chemicals Company             ,12701 United Street,Mojave                                  ,93501,County of Kern,Columbian Chemicals Company             ,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,35.00656,-118.1572,1116,1130
06-AA-0009,1,Colusa Industrial Properties,6,Colusa,Colusa Industrial Properties            ,1.5 Mi S/O City Of Colusa,Colusa                                  ,95932,County of Colusa                        ,,Disposal                           ,Land Application                   ,Proposed                           ,Planned                            ,39.17268,-121.98673,245,248
35-AA-0026,1,"Comgro, Inc.",35,San Benito,"Comgro, Inc.",5501 Frazier Lake Road,Hollister                               ,95023,CalRecycle Enforcement Agency,"Costa, Peter and Romana",Composting                         ,Composting Operation (Ag),Notification                       ,Active                             ,36.9304,-121.445,10721,11111
19-AA-0506,1,Commerce Refuse-To-Energy Facility,19,Los Angeles,County Of Los Angeles Sanitation Dist,5926 Sheila Street,Commerce                                ,90040,County of Los Angeles,Commerce Refuse-TO-Energy Authority     ,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,33.99639,-118.15125,1445,1473
01-AA-0300,1,Commercial Waste & Recycling,1,Alameda,"Commercial Waste & Recycling, LLC",725 Independent Rd.,Oakland                                 ,94621,County of Alameda,Cecilia A. Rolfe,Composting                         ,Chipping and Grinding Activity Fac./ Op.,Notification                       ,Active                             ,37.75731,-122.20593,10955,11450
01-AA-0302,1,"Commercial Waste & Recycling, LLC",1,Alameda,"Commercial Waste & Recycling, LLC",725 Independent Rd.,Oakland                                 ,94621,County of Alameda,Cecilia A. Rolfe,Transfer/Processing                ,Medium Vol CDI Debris Proc. Fac.,Permitted                          ,Active                             ,37.75732,-122.20593,11035,11546
19-AA-1131,1,"Commercial Waste Services, Inc.",19,Los Angeles,"Commercial Waste Services, Inc.",1530 and 1540 Date St.,Montebello                              ,90640,County of Los Angeles,"Commercial Waste Services, Inc.",Transfer/Processing                ,Medium Vol CDI Debris Proc. Fac.,Permitted                          ,Active                             ,33.99375,-118.12706,11308,11896
19-AQ-5064,1,Commonwealth Aluminum,19,Los Angeles,,2211 E. Carson St,Long Beach                              ,90810,County of Los Angeles,,Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,33.8318,-118.2332,1832,1863
30-CR-0114,1,Communications Stn LF (El Toro MCAS #17),30,Orange,U S Dept. of Navy (Southwest Div.),Irvine Blvd. And Trabuco Rd.,Irvine                                  ,92618,County of Orange                        ,U S Dept. of Navy (Southwest Div.),Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.67415,-117.70767,2775,2806
19-AR-0303,1,"Community Recycling / Res Recovery , Inc",19,Los Angeles,"Community Recycling & Resource Recv'ry,",9147 De Garmo Avenue,Sun Valley (In Los Angeles)             ,91352,City of Los Angeles,"Fry, Thomas",Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,34.23555,-118.376,1845,1876
11-AA-0034,1,"Compost Solutions, Inc.",11,Glenn,"Composting Solutions, Inc.",4446 Rd.`N`-W corner Co. Road 27/ Road N,Orland                                  ,95963,County of Glenn,The 4446 Inc.,Composting                         ,Composting Facility (Mixed)        ,Permitted                          ,Active                             ,39.68308,-122.1576,10783,11213
19-AA-5076,1,Compton City Landfill,19,Los Angeles,City Of Compton,6400 E. Compton Blvd,Compton                                 ,90021,County of Los Angeles,City Of Compton,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.88333,-118.25,1559,1587
19-AA-0048,1,Compton Recycling & Transfer Station,19,Los Angeles,BFI Waste Systems Of N.A. Inc.,2509 West Rosecrans Avenue,Compton                                 ,90059,County of Los Angeles,B.F.I. Waste Systems Of N.A. Inc.,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,33.90258,-118.26011,1377,1403
19-AA-0011,1,Compton Solid Waste Disposal Site,19,Los Angeles,City Of Compton,2823 West Alondra Blvd @ Mckinley,Compton                                 ,90220,County of Los Angeles,City Of Compton,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,33.8875,-118.25972,1343,1364
04-CR-0005,1,Concow Burn Dump,4,Butte,,"W Side Concow Rd, 3 Mi Ne Of Lake Concow",Stirling City                           ,95965,County of Butte,US Forest Svc-Oroville,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,39.79833,-121.48667,150,153
28-AA-0021,1,Connor`s Ranch,28,Napa,Connor's Ranch                          ,2700 Pope Canyon Road,Pope Valley                             ,94567,County of Napa,"Connor, Melissa                         ",Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,38.61667,-122.41667,2547,2580
19-AA-1077,1,Construction and Demolition Recycling,19,Los Angeles,"Interior Removal Specialists, Inc",9309 Rayo Avenue,South Gate                              ,90280,County of Los Angeles,"Interior Removal Specialist, Inc.",Transfer/Processing                ,Large Vol CDI Debris Proc. Facility,Permitted                          ,Active                             ,33.94937,-118.17899,10604,10903
07-AA-0003,1,Contra Costa SLF (Pittsburg LF & GBF LF),7,Contra Costa,GBF Holdings LLC. c/o TRC Companies,James Donlon Bl 1/4mi E/O Somersville Rd,Antioch                                 ,94509,County of Contra Costa,GBF Holdings LLC. c/o TRC Companies,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,37.9875,-121.84528,264,268
07-AA-0027,1,Contra Costa TS And Recovery,7,Contra Costa,"Allied Waste Industries, Inc.",951 Waterbird Way,Martinez                                ,94553,County of Contra Costa,"BFI of California, Inc.",Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,38.0179,-122.08457,269,273
27-AA-0109,1,"Converted Organics of California, LLC",27,Monterey,"Converted Organics of California, LLC",31677 Johnson Canyon Road,Gonzales                                ,93926,County of Monterey                      ,"Valley Land Holdings, LLC",Composting                         ,Composting Facility (Mixed)        ,Permitted                          ,Active                             ,36.53512,-121.4046,10497,10753
26-CR-0007,1,Convict-Whitmore Tubs Dump,26,Mono,County Of Mono,"Benton Crossing Road, Long Valley",Whitmore Hot Springs                    ,99999,County of Mono,City Of Los Angeles Dept Water & Power,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,37.62894,-118.81438,2469,2501
36-CR-0014,1,Cooley Ranch Disposal Site,36,San Bernardino,,"Sw Of Mt. Vernon Ave., Sb County.",San Bernardino                          ,92324,County of San Bernardino                ,County of San BernardinoWaste System Div,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,34.0434,-117.32536,3482,3523
37-CR-0097,1,Copley Park Place,37,San Diego,Collins Development                     ,5150 Convoy Court,San Diego                               ,92111,City of San Diego                       ,Nas Convoy Partnership                  ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,32.83583,-117.15556,3892,3934
05-AA-0012,1,Copperopolis Transfer Station,5,Calaveras,County Of Calaveras,3831 O`Byrnes Ferry Road,Copperopolis                            ,95228,County of Calaveras,County Of Calaveras,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,37.9352,-120.60326,189,192
05-CR-0001,1,Copperopolis/Burn Site,5,Calaveras,County Of Calaveras,3700 Spangler Lane,Copperopolis                            ,95228,County of Calaveras,Spangler B                              ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,37.93667,-120.6,201,203
